"crisis_code","where","iso3","year","era","candidate","r","log_lagged_gdppc","polity","currency_regime","exp","debt","gap_sum","guarantees_d","lending_d","capital_injections_d","restructuring_d","asset_management_d","rules_d","noi_d","other_d","chron_bvx","chron_lv","chron_rr","chron_st","n_chronologies","n_chron_clean","n_chron_3chron","n_chron_3chron_raw","maddison_priority","currency_regime_binary"
"PRT-1828","Portugal","PRT",1828,"1800_1869",0,0,7.29745279607476,-3,NA,NA,NA,0.117548016412953,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,NA
"ESP-1829","Spain","ESP",1829,"1800_1869",0,0,6.91473089271856,-6,NA,NA,NA,-0.130889490143304,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,NA
"USA-1829","United States","USA",1829,"1800_1869",1,0,7.98271756468685,10,NA,1.6798900365829,5.3663001060486,0.367783617770101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA
"FRA-1830","France","FRA",1830,"1800_1869",1,0,7.1071813371448,-1,NA,NA,NA,0.173590811640455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"IRL-1831","Ireland","IRL",1831,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"DEU-1832","Prussia","DEU",1832,"1800_1869",1,0,NA,NA,NA,NA,NA,0.182146954387075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"IRL-1833","Ireland","IRL",1833,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"USA-1833","United States","USA",1833,"1800_1869",1,0,8.11449225945074,10,NA,1.7733399868011,0.3667179942131,-0.136479589629545,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA
"IRL-1836","Ireland","IRL",1836,"1800_1869",0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,NA
"CAN-1837","Canada","CAN",1837,"1800_1869",0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,NA
"GBR-1837","United Kingdom","GBR",1837,"1800_1869",0,0,8.27817429094374,3,NA,10.532799720764,151.63200378418,-0.196126229314805,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,NA
"USA-1837","United States","USA",1837,"1800_1869",0,0,8.15186214845917,10,NA,2.0351400375366,0.18076500296593,-0.42430896440015,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,NA
"BEL-1838","Belgium","BEL",1838,"1800_1869",0,0,NA,-4,NA,6.8346400260925,11.635800361633,NA,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,NA
"CHE-1838","Switzerland","CHE",1838,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"FRA-1838","France","FRA",1838,"1800_1869",0,0,7.19236922724966,-1,NA,NA,NA,0.1599569788635,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,NA
"IRL-1839","Ireland","IRL",1839,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"USA-1839","United States","USA",1839,"1800_1869",0,0,8.11063869013475,10,NA,1.3922899961472,0.18493799865246,-0.218216369550778,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,NA
"BEL-1842","Belgium","BEL",1842,"1800_1869",0,0,NA,-4,NA,6.6997599601746,37.965301513672,NA,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,NA
"DEU-1842","Hamburg","DEU",1842,"1800_1869",1,0,NA,NA,NA,NA,NA,-0.251872831292054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"AUS-1843","Australia","AUS",1843,"1800_1869",0,0,NA,NA,NA,NA,NA,1.52927533494187,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,NA
"ESP-1846","Spain","ESP",1846,"1800_1869",0,0,6.92853781816467,-2,NA,NA,NA,0.0575272493347762,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,NA
"PRT-1846","Portugal","PRT",1846,"1800_1869",0,0,7.39873566214401,-4,NA,NA,NA,-0.406802910552956,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,NA
"GBR-1847","United Kingdom","GBR",1847,"1800_1869",0,0,8.3742461820963,3,NA,9.7746801376343,123.82399749756,-0.169985354438271,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,NA
"MUS-1847","Mauritius","MUS",1847,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"AUT-1848","Austria","AUT",1848,"1800_1869",1,0,NA,-6,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"BEL-1848","Belgium","BEL",1848,"1800_1869",0,0,7.94058382710424,4,NA,7.3259902000427,34.350700378418,NA,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,NA
"DEU-1848","Prussia","DEU",1848,"1800_1869",1,0,NA,NA,NA,NA,NA,1.47135317792083,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"ESP-1848","Spain","ESP",1848,"1800_1869",1,0,6.90575327631146,-2,NA,NA,NA,1.59980246339085,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA
"FRA-1848","France","FRA",1848,"1800_1869",0,0,7.39961976895679,6,NA,NA,NA,-0.376972045927326,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,NA
"TUR-1848","Ottoman Empire","TUR",1848,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"FRA-1851","France","FRA",1851,"1800_1869",1,0,7.37567627337327,-1,NA,NA,NA,-0.127146155095326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"AUS-1852","Australia","AUS",1852,"1800_1869",1,0,NA,NA,NA,NA,NA,0.14718345570704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"FRA-1856","France","FRA",1856,"1800_1869",1,0,7.38854512190551,-8,NA,NA,NA,0.456832445315076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"IRL-1856","Ireland","IRL",1856,"1800_1869",0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,NA
"ITA-1856","Italy","ITA",1856,"1800_1869",1,0,NA,NA,NA,NA,NA,0.519336120597299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"AUT-1857","Austria","AUT",1857,"1800_1869",1,0,NA,-6,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BEL-1857","Belgium","BEL",1857,"1800_1869",1,0,8.14873480893717,4,NA,4.8887801170349,20.827600479126,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CUB-1857","Cuba","CUB",1857,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"DEU-1857","Germany","DEU",1857,"1800_1869",0,0,NA,NA,NA,NA,NA,-0.174250703817972,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,NA
"DNK-1857","Denmark","DNK",1857,"1800_1869",0,0,7.91388671485608,2,NA,NA,NA,-0.141406537327402,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,NA
"FIN-1857","Finland","FIN",1857,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"GBR-1857","United Kingdom","GBR",1857,"1800_1869",0,0,8.5197898172635,3,NA,10.181400299072,103.97899627686,-0.265765014373349,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,NA
"NOR-1857","Norway","NOR",1857,"1800_1869",1,0,7.52833176670725,-7,NA,NA,NA,-0.206435797193751,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SWE-1857","Sweden","SWE",1857,"1800_1869",1,0,7.47929963778283,-5,NA,4.954309463501,1.6238499879837,0.15577122460326,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"USA-1857","United States","USA",1857,"1800_1869",0,0,8.35411467008204,8,NA,1.5708099603653,0.66499102115631,-0.252835099814586,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,NA
"CHE-1859","Switzerland","CHE",1859,"1800_1869",1,0,7.95915949631169,10,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RUS-1859","Russia","RUS",1859,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CHN-1860","China","CHN",1860,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"CAN-1861","Canada","CAN",1861,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"USA-1861","United States","USA",1861,"1800_1869",1,0,8.3897902727028,0,NA,1.4246799945831,1.9392399787903,-0.00480827720630083,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA
"CHL-1862","Chile","CHL",1862,"1800_1869",1,0,7.36201055125973,0,NA,4.6100001335144,8.4130802154541,-0.0537459522784483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RUS-1862","Russia","RUS",1862,"1800_1869",0,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,NA
"CHN-1863","China","CHN",1863,"1800_1869",1,0,NA,-6,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"IND-1863","India","IND",1863,"1800_1869",0,0,NA,NA,NA,6.208270072937,12.380999565125,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,NA
"TUR-1863","Ottoman Empire","TUR",1863,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BRA-1864","Brazil","BRA",1864,"1800_1869",1,0,6.8627579130514,-6,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"ESP-1864","Spain","ESP",1864,"1800_1869",1,0,7.58018941794454,-6,NA,15.875200271606,61.100799560547,-0.899793514996677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA
"FRA-1864","France","FRA",1864,"1800_1869",0,0,8.05356916913454,-6,NA,NA,NA,-0.902292688584148,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,NA
"USA-1864","United States","USA",1864,"1800_1869",0,0,8.46243689723419,0,NA,9.0818996429443,19.057800292969,-0.244832774908812,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,NA
"CHE-1865","Switzerland","CHE",1865,"1800_1869",1,0,7.94015397324936,10,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CHL-1865","Chile","CHL",1865,"1800_1869",1,0,7.41878088275079,0,NA,7.1900000572205,12.831500053406,-0.0456718693046491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"ZAF-1865","South Africa","ZAF",1865,"1800_1869",0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,NA
"AUS-1866","Australia","AUS",1866,"1800_1869",1,0,NA,NA,NA,NA,12.569999694824,0.252835927190138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
"BEL-1866","Belgium","BEL",1866,"1800_1869",1,0,8.26924452118306,4,NA,5.2094898223877,16.680599212646,-0.0120737441499957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BRA-1866","Brazil","BRA",1866,"1800_1869",1,0,6.94889722231331,-6,NA,NA,NA,0.258197382050189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CAN-1866","Canada","CAN",1866,"1800_1869",0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,NA
"CHN-1866","China","CHN",1866,"1800_1869",0,0,NA,-6,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,NA
"CUB-1866","Cuba","CUB",1866,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"DEU-1866","Saxony","DEU",1866,"1800_1869",1,0,NA,NA,NA,NA,NA,-0.0803947946792071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EGY-1866","Egypt","EGY",1866,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ESP-1866","Spain","ESP",1866,"1800_1869",1,0,7.53101633207792,-6,NA,9.6389198303223,69.386299133301,-0.669314893157147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA
"GBR-1866","United Kingdom","GBR",1866,"1800_1869",0,0,8.5816692106006,3,NA,7.448609828949,76.470596313477,0.0323724480147633,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,NA
"IRL-1866","Ireland","IRL",1866,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ITA-1866","Italy","ITA",1866,"1800_1869",0,0,7.93030645345837,-4,NA,12.377200126648,69.257698059082,-0.262076833857195,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,NA
"URY-1866","Uruguay","URY",1866,"1800_1869",1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"FRA-1867","France","FRA",1867,"1800_1869",1,0,8.03365842788615,-6,NA,NA,NA,-0.784788179803718,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"ITA-1868","Italy","ITA",1868,"1800_1869",0,0,7.86760786453216,-4,NA,10.160799980164,82.459999084473,0.17525040148982,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,NA
"AUT-1869","Hungary","AUT",1869,"1800_1869",1,0,NA,-4,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"BEL-1870","Belgium","BEL",1870,"1870_1913",0,0,8.35349709874545,4,NA,4.8019700050354,15.114000320435,-0.037371276617151,0,0,0,0,0,1,0,1,1,0,1,0,2,2,2,2,0,NA
"CHE-1870","Switzerland","CHE",1870,"1870_1913",0,0,8.01995109243419,10,NA,NA,NA,-0.109835675272095,0,1,0,0,0,0,0,0,1,0,1,1,3,3,3,3,0,NA
"DZA-1870","Algeria","DZA",1870,"1870_1913",0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,NA
"FRA-1871","Alsace-Lorraine","FRA",1871,"1870_1913",0,0,8.00302866638473,-1,NA,NA,NA,-0.18573876867257,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,NA
"JPN-1871","Japan","JPN",1871,"1870_1913",0,0,7.36518012602101,1,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,NA
"USA-1871","United States","USA",1871,"1870_1913",1,0,8.4769963347899,7,NA,3.6408400535583,28.935199737549,0.0794608789401136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"BEL-1872","Belgium","BEL",1872,"1870_1913",1,0,8.36053938137086,4,NA,4.5115299224854,13.194399833679,0.103306931095337,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PER-1872","Peru","PER",1872,"1870_1913",0,0,7.46565531013406,-1,NA,NA,NA,-0.361277755914794,0,0,0,0,0,1,0,1,1,0,1,0,2,2,2,2,0,NA
"AUT-1873","Austria","AUT",1873,"1870_1913",0,0,8.05515773181968,-4,NA,NA,NA,NA,0,1,0,0,0,1,0,0,1,0,1,0,2,2,2,2,0,NA
"CAN-1873","Canada","CAN",1873,"1870_1913",0,0,7.90765159471109,4,NA,6.7650699615479,27.470300674438,NA,0,0,0,0,0,0,1,0,1,0,1,1,3,3,3,3,0,NA
"CHE-1873","Switzerland","CHE",1873,"1870_1913",1,0,8.05213313057543,10,NA,NA,NA,0.522168910082492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CHN-1873","China","CHN",1873,"1870_1913",0,0,NA,-6,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,NA
"DEU-1873","Germany","DEU",1873,"1870_1913",0,0,8.03203531439882,-4,NA,NA,NA,0.157831743436335,0,0,0,0,0,0,1,0,1,0,0,1,2,2,2,2,1,NA
"GBR-1873","United Kingdom","GBR",1873,"1870_1913",0,0,8.66025403425689,3,NA,6.3343501091003,57.031299591064,-0.0234508732977824,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,NA
"ITA-1873","Italy","ITA",1873,"1870_1913",0,0,7.86057078553866,-4,NA,10.217300415039,79.67960357666,0.145704736203946,0,0,0,0,0,0,1,0,1,0,0,1,2,2,2,2,1,NA
"USA-1873","United States","USA",1873,"1870_1913",0,0,8.51558886517283,8,NA,3.1219899654388,23.131299972534,-0.11216913874974,0,1,0,0,0,1,0,0,1,0,1,1,3,3,3,3,1,NA
"BRA-1875","Brazil","BRA",1875,"1870_1913",1,0,7.00850518208228,-6,NA,NA,NA,-0.198186606400518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CHL-1875","Chile","CHL",1875,"1870_1913",1,0,7.57763383260273,3,NA,9.2799997329712,25.111000061035,-0.0541013034100629,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA
"RUS-1875","Russia","RUS",1875,"1870_1913",0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2,0,NA
"URY-1875","Uruguay","URY",1875,"1870_1913",1,0,8.27333659850449,-3,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"ARG-1876","Argentina","ARG",1876,"1870_1913",1,0,7.86557175768479,-3,NA,8.624529838562,28.440000534058,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"BEL-1876","Belgium","BEL",1876,"1870_1913",0,0,8.42507790250843,4,NA,5.7944498062134,21.128099441528,-0.0850059254043624,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,NA
"PRT-1876","Portugal","PRT",1876,"1870_1913",0,0,7.33236920592906,-7,NA,NA,54.819900512695,NA,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,NA
"SWE-1876","Sweden","SWE",1876,"1870_1913",0,0,7.73455884435476,-4,NA,6.9090032577515,12.182100296021,0.027304941321737,0,1,1,0,0,0,0,0,1,0,1,1,3,3,3,3,0,NA
"DNK-1877","Denmark","DNK",1877,"1870_1913",0,0,8.1300590399928,-3,NA,NA,NA,-0.197635855016148,0,1,0,0,0,0,0,0,1,0,1,1,3,3,3,3,0,NA
"ZAF-1877","South Africa","ZAF",1877,"1870_1913",0,0,NA,NA,NA,NA,NA,-0.320838089987749,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,NA
"CHL-1878","Chile","CHL",1878,"1870_1913",0,0,7.55381085200823,3,NA,6.7399997711182,29.294099807739,0.958665954597719,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,NA
"GBR-1878","United Kingdom","GBR",1878,"1870_1913",0,0,8.68659835627697,3,NA,7.6554999351501,61.65539932251,-0.14566643832732,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2,1,NA
"AUS-1879","Australia","AUS",1879,"1870_1913",1,0,NA,NA,NA,NA,20.893400192261,-0.451260955399743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LUX-1879","Luxemburg","LUX",1879,"1870_1913",1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"DEU-1880","Germany","DEU",1880,"1870_1913",0,0,8.08147504013705,-4,NA,10.31280040741,25.393400192261,-0.016211268957959,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,NA
"ZAF-1881","South Africa","ZAF",1881,"1870_1913",0,0,NA,NA,NA,NA,NA,-2.26205714997726,0,0,0,1,0,0,0,0,1,0,1,0,2,2,2,2,0,NA
"EGY-1882","Egypt","EGY",1882,"1870_1913",1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"FRA-1882","France","FRA",1882,"1870_1913",0,0,8.15966073706338,7,NA,13.238800048828,90.131797790527,0.010439134002932,1,1,0,0,0,0,0,0,1,0,1,1,3,3,3,3,1,NA
"JPN-1882","Japan","JPN",1882,"1870_1913",0,0,NA,1,NA,0.98128300905228,32.153900146484,NA,0,0,0,0,0,0,1,0,1,0,0,1,2,2,2,2,1,NA
"BEL-1883","Belgium","BEL",1883,"1870_1913",0,0,8.51699317141357,4,NA,7.0389099121094,38.261699676514,-0.189432046083632,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,NA
"CAN-1883","Canada","CAN",1883,"1870_1913",1,0,8.12029131396856,4,NA,9.2395696640015,36.958301544189,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CHN-1883","China","CHN",1883,"1870_1913",0,0,NA,-6,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,NA
"ESP-1883","Spain","ESP",1883,"1870_1913",0,0,7.84267147497946,4,NA,8.7337503433228,73.400001525879,-0.377547019449,0,0,0,0,0,1,0,0,1,0,0,1,2,2,2,2,1,NA
"MEX-1883","Mexico","MEX",1883,"1870_1913",0,0,NA,-9,NA,NA,NA,NA,0,1,0,1,0,1,0,0,1,0,1,0,2,2,2,2,0,NA
"AUT-1884","Austria","AUT",1884,"1870_1913",1,0,8.16650031915505,-4,NA,17.539199829102,75.159301757812,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"CUB-1884","Cuba","CUB",1884,"1870_1913",1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"IND-1884","India","IND",1884,"1870_1913",1,0,NA,NA,NA,7.1538100242615,17.662200927734,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"USA-1884","United States","USA",1884,"1870_1913",0,0,8.78861343414292,9,NA,1.9967800378799,13.293899536133,-0.368573187752667,0,1,0,0,0,1,0,0,1,0,1,1,3,3,3,3,1,NA
"ARG-1885","Argentina","ARG",1885,"1870_1913",0,0,8.15651022607997,1,NA,8.6222400665283,23.319999694824,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,NA
"DNK-1885","Denmark","DNK",1885,"1870_1913",0,0,8.20028826028755,-3,NA,6.097559928894,23.769100189209,-0.0047665818585932,0,1,0,0,0,0,0,0,1,0,1,1,3,3,3,3,0,NA
"IRL-1885","Ireland","IRL",1885,"1870_1913",1,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"FIN-1887","Finland","FIN",1887,"1870_1913",0,0,NA,NA,NA,8.9583301544189,NA,0.0737416735040149,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,NA
"ITA-1887","Italy","ITA",1887,"1870_1913",0,0,8.00803284696931,-4,NA,17.371299743652,115.19999694824,-0.0406192686716591,0,1,0,0,0,0,0,0,1,0,1,1,3,3,3,3,1,NA
"NZL-1888","New Zealand","NZL",1888,"1870_1913",0,0,8.65608519028286,9,NA,14.436699867249,126.34999847412,0.121700043495209,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,NA
"FRA-1889","France","FRA",1889,"1870_1913",0,0,8.1934002319521,7,NA,11.839099884033,109.58499908447,0.188691584177084,1,1,0,0,0,0,0,0,1,0,1,1,3,3,3,3,1,NA
"ARG-1890","Argentina","ARG",1890,"1870_1913",0,0,8.36357570275064,1,NA,7.7292499542236,72.139999389648,NA,0,1,0,0,0,1,0,0,1,0,1,0,2,2,2,2,0,NA
"BRA-1890","Brazil","BRA",1890,"1870_1913",0,0,6.89871453432999,-3,NA,25.697700500488,101.04699707031,0.0881503363485739,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2,0,NA
"ESP-1890","Spain","ESP",1890,"1870_1913",0,0,7.81156848934518,5,NA,9.2441701889038,77.921501159668,0.126170882383054,0,0,0,0,0,0,1,0,1,0,0,1,2,2,2,2,1,NA
"FIN-1890","Finland","FIN",1890,"1870_1913",1,0,NA,NA,NA,6.1666698455811,NA,-0.0104735636300822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"GBR-1890","United Kingdom","GBR",1890,"1870_1913",0,0,8.83579236650274,7,NA,6.802619934082,45.903099060059,-0.286231540874814,0,1,0,0,1,0,0,0,1,0,1,1,3,3,3,3,1,NA
"JPN-1890","Japan","JPN",1890,"1870_1913",0,0,7.4699584595855,1,NA,0.77651500701904,26.063999176025,NA,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,NA
"PRT-1890","Portugal","PRT",1890,"1870_1913",0,0,7.45818615734049,-4,NA,8.0325498580933,60.217800140381,-0.0696380477959819,0,1,0,0,0,1,0,0,1,0,1,0,2,2,2,2,0,NA
"PRY-1890","Paraguay","PRY",1890,"1870_1913",0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,NA
"SWE-1890","Sweden","SWE",1890,"1870_1913",1,0,7.84345640437612,-4,NA,6.8441362380981,18.211399078369,0.276085403716792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"USA-1890","United States","USA",1890,"1870_1913",0,0,8.81071163904766,9,NA,2.1914200782776,7.7337398529053,-0.220061203691789,0,1,0,0,0,1,0,0,1,0,1,0,2,2,2,2,1,NA
"ZAF-1890","South Africa","ZAF",1890,"1870_1913",0,0,NA,NA,NA,NA,NA,-0.0748019775566288,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,NA
"DEU-1891","Germany","DEU",1891,"1870_1913",0,0,8.26100978602383,1,NA,16.869100570679,44.881500244141,0.0952699225655553,0,0,0,0,0,1,0,0,1,0,1,1,3,3,3,3,1,NA
"FRA-1891","France","FRA",1891,"1870_1913",1,0,8.2393294279018,7,NA,11.1077003479,103.92099761963,0.25803897319607,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"ITA-1891","Italy","ITA",1891,"1870_1913",0,0,7.9976631270201,-4,NA,13.932100296021,105.60900115967,0.05123832306707,0,0,0,0,0,0,1,0,1,0,1,1,3,3,3,3,1,NA
"HKG-1892","Hong Kong","HKG",1892,"1870_1913",0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,NA
